DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2010,2230.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2011,2659.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2012,2469.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2013,1341.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2014,521.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2015,183.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2016,1460.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2017,1183.094,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2018,1315.183,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2019,989.592,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2020,959.883,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2021,2765.944,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2022,365.493,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Romania,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,1990,2542.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,1991,2339.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,1992,1941.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,1993,892.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,1994,650.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,1995,828.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,1996,1852.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,1997,2065.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,1998,1794.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,1999,1072.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2000,1122.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2001,1575.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2002,1698.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2003,1882.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2004,2536.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2005,2120.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2006,2167.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2007,2232.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2008,2177.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2009,1565.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2010,1766.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2011,1478.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2012,976.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2013,1158.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2014,1395.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2015,1740.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2016,1795.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2017,2182.632,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2018,2198.330,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2019,2262.610,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2020,1989.886,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2021,2365.051,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2022,2969.595,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2023,2657.624,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Serbia,2024,2412.376,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,1991,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,1992,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,1993,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,1994,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,1995,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,1996,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,1997,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,1998,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,1999,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2000,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2001,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2002,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2003,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2004,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2005,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2006,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2007,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2008,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2009,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2010,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2011,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2012,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2013,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2014,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2015,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2016,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2017,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2018,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2019,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2020,184.303,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2021,120.242,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2022,64.889,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2023,117.602,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Sweden,2024,61.990,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,1990,846.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,1991,819.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,1992,505.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,1993,473.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,1994,415.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,1995,528.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,1996,439.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,1997,503.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,1998,556.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,1999,397.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2000,604.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2001,623.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2002,600.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2003,664.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2004,658.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2005,680.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2006,563.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2007,572.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2008,509.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2009,494.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2010,495.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2011,434.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2012,365.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2013,490.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2014,283.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2015,244.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2016,293.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2017,207.575,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2018,276.625,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2019,105.777,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2020,78.045,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2021,128.806,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2022,71.836,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2023,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovenia,2024,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,1990,6698.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,1991,5349.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,1992,5995.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,1993,5308.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,1994,5523.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,1995,5604.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,1996,6269.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,1997,6403.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,1998,6642.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,1999,6484.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2000,7036.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2001,7002.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2002,7255.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2003,6795.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2004,6949.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2005,7399.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2006,6940.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2007,6220.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2008,6266.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2009,5834.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2010,6098.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2011,5907.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2012,4801.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2013,5269.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2014,4757.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2015,4407.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2016,4326.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2017,4442.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2018,4396.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2019,6707.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2020,3675.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2021,3536.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2022,2388.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2023,2877.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Slovakia,2024,3089.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,1990,3257.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,1991,4035.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,1992,4437.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,1993,4954.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,1994,4962.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,1995,5563.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,1996,5530.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,1997,6586.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,1998,6547.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,1999,8699.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2000,10082.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2001,10929.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2002,11573.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2003,12619.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2004,14102.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2005,17523.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2006,19316.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2007,22752.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2008,22962.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2009,19473.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2010,17575.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2011,25407.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2012,26490.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2013,26213.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2014,26976.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2015,26784.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2016,24541.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2017,28685.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2018,23643.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2019,15196.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2020,16178.050,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2021,26342.610,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2022,21574.730,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2023,21340.410,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Türkiye,2024,21571.780,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Ukraine,1990,0.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Ukraine,1991,91700.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Ukraine,1992,77092.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Ukraine,1993,52275.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Ukraine,1994,54750.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Ukraine,1995,51180.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Ukraine,1996,52900.000,,
ESTAT:NRG_TI_GAS(1.0),24/03/26 23:00:00,Annual,Natural gas,Russia,Million cubic metres,Ukraine,1997,49352.000,,
